wave,wave_year,country_name,winner_loser,procedural_single,procedural_index,measure_type
W2,2006,Japan,Winner,0,0,single_item
W2,2006,Japan,Winner,1,4,single_item
W2,2006,Japan,Winner,0,0,single_item
W2,2006,Japan,Loser,1,4,single_item
W2,2006,Japan,Winner,1,4,single_item
W2,2006,Japan,Loser,1,4,single_item
W2,2006,Japan,Loser,1,4,single_item
W2,2006,Japan,Winner,0,0,single_item
W2,2006,Japan,Loser,1,4,single_item
W2,2006,Japan,Loser,1,4,single_item
W2,2006,Japan,Loser,1,4,single_item
W2,2006,Japan,Winner,1,4,single_item
W2,2006,Japan,Winner,1,4,single_item
W2,2006,Japan,Loser,1,4,single_item
W2,2006,Japan,Winner,0,0,single_item
W2,2006,Japan,Winner,0,0,single_item
W2,2006,Japan,Winner,0,0,single_item
W2,2006,Japan,Winner,0,0,single_item
W2,2006,Japan,Winner,0,0,single_item
W2,2006,Japan,Loser,1,4,single_item
W2,2006,Japan,Loser,0,0,single_item
W2,2006,Japan,Winner,0,0,single_item
W2,2006,Japan,Winner,0,0,single_item
W2,2006,Japan,Loser,1,4,single_item
W2,2006,Japan,Loser,1,4,single_item
W2,2006,Japan,Loser,0,0,single_item
W2,2006,Japan,Loser,1,4,single_item
W2,2006,Japan,Winner,1,4,single_item
W2,2006,Japan,Loser,1,4,single_item
W2,2006,Japan,Winner,1,4,single_item
W2,2006,Japan,Winner,0,0,single_item
W2,2006,Japan,Winner,1,4,single_item
W2,2006,Japan,Loser,1,4,single_item
W2,2006,Japan,Loser,1,4,single_item
W2,2006,Japan,Winner,0,0,single_item
W2,2006,Japan,Winner,0,0,single_item
W2,2006,Japan,Loser,0,0,single_item
W2,2006,Japan,Loser,1,4,single_item
W2,2006,Japan,Loser,1,4,single_item
W2,2006,Japan,Winner,0,0,single_item
W2,2006,Japan,Loser,1,4,single_item
W2,2006,Japan,Loser,1,4,single_item
W2,2006,Japan,Winner,0,0,single_item
W2,2006,Japan,Loser,0,0,single_item
W2,2006,Japan,Winner,0,0,single_item
W2,2006,Japan,Winner,1,4,single_item
W2,2006,Japan,Winner,0,0,single_item
W2,2006,Japan,Loser,1,4,single_item
W2,2006,Japan,Loser,0,0,single_item
W2,2006,Japan,Loser,1,4,single_item
W2,2006,Japan,Winner,1,4,single_item
W2,2006,Japan,Winner,0,0,single_item
W2,2006,Japan,Winner,1,4,single_item
W2,2006,Japan,Winner,1,4,single_item
W2,2006,Japan,Winner,1,4,single_item
W2,2006,Japan,Loser,1,4,single_item
W2,2006,Japan,Winner,1,4,single_item
W2,2006,Japan,Winner,1,4,single_item
W2,2006,Japan,Winner,0,0,single_item
W2,2006,Japan,Winner,1,4,single_item
W2,2006,Japan,Loser,1,4,single_item
W2,2006,Japan,Winner,0,0,single_item
W2,2006,Japan,Loser,1,4,single_item
W2,2006,Japan,Winner,1,4,single_item
W2,2006,Japan,Winner,1,4,single_item
W2,2006,Japan,Loser,1,4,single_item
W2,2006,Japan,Loser,1,4,single_item
W2,2006,Japan,Loser,0,0,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Loser,0,0,single_item
W2,2006,South Korea,Winner,1,4,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Loser,1,4,single_item
W2,2006,South Korea,Winner,0,0,single_item
W2,2006,South Korea,Winner,0,0,single_item
